Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,34
32.0,50,0,12,0,0,34
48.0,50,0,12,0,0,34
64.0,50,0,12,0,0,34
80.0,50,0,12,0,0,34
96.0,50,0,12,0,0,1
112.0,50,0,12,0,0,34
128.0,55,0,12,0,0,42
144.0,60,0,12,0,0,34
160.0,80,0,12,0,0,34
176.0,95,0,12,0,0,34
192.0,105,0,12,0,0,34
208.0,105,0,12,0,0,34
224.0,110,0,12,0,0,34
240.0,115,0,12,0,0,34
256.0,115,0,12,0,0,34
272.0,130,0,12,0,0,34
288.0,145,0,12,0,0,34
304.0,155,0,12,0,0,34
320.0,165,0,12,0,0,34
336.0,170,0,12,0,0,44
352.0,170,0,12,0,0,34
368.0,175,0,12,0,0,34
384.0,180,0,12,0,0,34
400.0,200,0,12,0,0,34
416.0,210,0,12,0,0,34
432.0,220,0,12,0,0,34
448.0,225,0,12,0,0,34
464.0,230,0,12,0,0,34
480.0,240,0,12,0,0,34
496.0,245,0,12,0,0,34
512.0,250,0,12,0,0,34
528.0,265,0,12,0,0,34
544.0,275,0,12,0,0,34
560.0,285,0,12,0,0,34
576.0,285,0,12,0,0,34
592.0,300,0,12,0,0,34
608.0,305,0,12,0,0,34
624.0,305,0,12,0,0,34
640.0,310,0,12,0,0,34
656.0,330,0,12,0,0,34
672.0,340,0,12,0,0,34
688.0,350,0,12,0,0,34
704.0,355,0,12,0,0,34
720.0,360,0,12,0,0,34
736.0,365,0,12,0,0,34
752.0,375,0,12,0,0,34
768.0,380,0,12,0,0,34
784.0,390,0,12,0,0,34
800.0,415,0,12,0,0,45
816.0,415,0,12,0,0,34
832.0,415,0,12,0,0,34
848.0,425,0,12,0,0,34
864.0,430,0,12,0,0,34
880.0,435,0,12,0,0,34
896.0,450,0,12,0,0,34
912.0,465,0,12,0,0,1
928.0,375,0,12,0,0,11
944.0,400,0,12,0,0,11
960.0,405,0,12,0,0,34
976.0,410,0,12,0,0,34
992.0,415,0,12,0,0,34
1008.0,425,0,12,0,0,34
1024.0,440,0,12,0,0,34
1040.0,445,0,12,0,0,34
1056.0,455,0,12,0,0,34
1072.0,460,0,12,0,0,34
1088.0,465,0,12,0,0,34
1104.0,470,0,12,0,0,34
1120.0,480,0,12,0,0,34
1136.0,490,0,12,0,0,34
1152.0,500,0,12,0,0,34
1168.0,505,0,12,0,0,34
1184.0,515,0,12,0,0,34
1200.0,515,0,12,0,0,34
1216.0,530,0,12,0,0,34
1232.0,535,0,12,0,0,34
1248.0,535,0,12,0,0,34
1264.0,550,0,12,0,0,34
1280.0,560,0,12,0,0,34
1296.0,565,0,12,0,0,34
1312.0,575,0,12,0,0,34
1328.0,585,0,12,0,0,34
1344.0,590,0,12,0,0,34
1360.0,590,0,12,0,0,34
1376.0,605,0,12,0,0,34
1392.0,615,0,12,0,0,34
1408.0,615,0,12,0,0,34
1424.0,630,0,12,0,0,34
1440.0,635,0,12,0,0,34
1456.0,640,0,12,0,0,34
1472.0,645,0,12,0,0,14
1488.0,650,0,12,0,0,34
1504.0,665,0,12,0,0,45
1520.0,675,0,12,0,0,34
1536.0,680,4,12,0,0,34
1552.0,685,4,12,0,0,34
1568.0,695,4,12,0,0,34
1584.0,700,4,12,0,0,34
1600.0,705,4,12,0,0,34
1616.0,705,4,12,0,0,34
1632.0,735,8,12,0,0,34
1648.0,685,8,12,0,0,14
1664.0,690,8,12,0,0,34
1680.0,690,8,12,0,0,34
1696.0,700,8,12,0,0,34
1712.0,710,8,12,0,0,34
1728.0,715,12,12,0,0,34
1744.0,740,12,12,0,0,34
1760.0,740,12,12,0,0,41
1776.0,740,12,12,0,0,34
1792.0,745,12,12,0,0,34
1808.0,750,12,12,0,0,34
1824.0,760,16,12,0,0,34
1840.0,770,16,12,0,0,34
1856.0,775,16,12,0,0,34
1872.0,795,16,12,0,0,34
1888.0,795,16,12,0,0,34
1904.0,800,20,13,0,0,34
1920.0,805,20,13,0,0,34
1936.0,820,20,13,0,0,34
1952.0,825,20,13,0,0,34
1968.0,830,20,13,0,0,34
1984.0,840,20,13,0,0,34
2000.0,850,24,13,0,0,34
2016.0,855,24,13,0,0,34
2032.0,860,24,13,0,0,34
2048.0,870,24,13,0,0,34
2064.0,885,24,13,0,0,34
2080.0,885,24,13,0,0,34
2096.0,890,28,13,0,0,34
2112.0,915,28,13,0,0,34
2128.0,915,28,13,0,0,34
2144.0,920,28,13,0,0,34
2160.0,930,28,13,0,0,34
2176.0,945,28,13,0,0,34
2192.0,945,32,13,0,0,34
2208.0,895,32,13,0,0,14
2224.0,915,32,13,0,0,34
2240.0,930,32,13,0,0,34
2256.0,930,32,13,0,0,34
2272.0,935,32,13,0,0,34
2288.0,940,36,13,0,0,34
2304.0,955,36,13,0,0,42
2320.0,955,36,13,0,0,34
2336.0,960,36,13,0,0,34
2352.0,980,36,13,0,0,34
2368.0,990,36,13,0,0,34
2384.0,990,40,13,0,0,34
2400.0,990,40,13,0,0,34
2416.0,1005,40,13,0,0,34
2432.0,1015,44,13,0,0,34
2448.0,1020,44,13,0,0,34
2464.0,1025,44,14,0,0,34
2480.0,1045,48,14,0,0,34
2496.0,1045,48,14,0,0,34
2512.0,1045,48,14,0,0,34
2528.0,1045,52,14,0,0,34
2544.0,1065,52,14,0,0,34
2560.0,1075,52,14,0,0,34
2576.0,1075,56,14,0,0,34
2592.0,1095,56,14,0,0,34
2608.0,1105,56,14,0,0,34
2624.0,1105,60,14,0,0,34
2640.0,1110,60,14,0,0,34
2656.0,1120,64,14,0,0,34
2672.0,1130,64,14,0,0,34
2688.0,1140,64,14,0,0,34
2704.0,1145,64,14,0,0,34
2720.0,1155,64,14,0,0,34
2736.0,1160,68,14,0,0,34
2752.0,1170,68,14,0,0,34
2768.0,1175,72,14,0,0,34
2784.0,1190,72,14,0,0,34
2800.0,1195,72,14,0,0,34
2816.0,1200,72,14,0,0,34
2832.0,1215,76,14,0,0,34
2848.0,1225,76,14,0,0,18
2864.0,1230,80,14,0,0,34
2880.0,1235,80,14,0,0,34
2896.0,1240,80,14,0,0,34
2912.0,1255,80,14,0,0,34
2928.0,1255,84,14,0,0,34
2944.0,1265,84,14,0,0,34
2960.0,1285,88,14,0,0,34
2976.0,1290,88,14,0,0,34
2992.0,1290,88,14,0,0,14
3008.0,1300,88,14,0,0,34
3024.0,1310,88,14,0,0,34
3040.0,1315,92,14,0,0,34
3056.0,1320,96,14,0,0,34
3072.0,1345,96,14,0,0,34
3088.0,1345,96,14,0,0,34
3104.0,1355,96,14,0,0,34
3120.0,1355,96,14,0,0,34
3136.0,1360,100,14,0,0,34
3152.0,1370,100,14,0,0,34
3168.0,1385,104,14,0,0,34
3184.0,1390,104,14,0,0,34
3200.0,1405,104,14,0,0,34
3216.0,1415,104,14,0,0,34
3232.0,1415,108,14,0,0,34
3248.0,1415,108,14,0,0,34
3264.0,1430,112,14,0,0,34
3280.0,1440,112,14,0,0,34
