Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,34
32.0,50,0,12,0,0,34
48.0,50,0,12,0,0,34
64.0,50,0,12,0,0,34
80.0,50,0,12,0,0,34
96.0,50,0,12,0,0,34
112.0,50,0,12,0,0,34
128.0,55,0,12,0,0,34
144.0,60,0,12,0,0,34
160.0,80,0,12,0,0,34
176.0,95,0,12,0,0,34
192.0,105,0,12,0,0,34
208.0,105,0,12,0,0,34
224.0,110,0,12,0,0,18
240.0,115,0,12,0,0,34
256.0,115,0,12,0,0,34
272.0,130,0,12,0,0,34
288.0,145,0,12,0,0,34
304.0,155,0,12,0,0,34
320.0,165,0,12,0,0,34
336.0,170,0,12,0,0,34
352.0,170,0,12,0,0,34
368.0,175,0,12,0,0,34
384.0,180,0,12,0,0,34
400.0,200,0,12,0,0,34
416.0,210,0,12,0,0,34
432.0,220,0,12,0,0,34
448.0,225,0,12,0,0,34
464.0,230,0,12,0,0,34
480.0,240,0,12,0,0,34
496.0,245,0,12,0,0,34
512.0,250,0,12,0,0,14
528.0,265,0,12,0,0,34
544.0,275,0,12,0,0,34
560.0,285,0,12,0,0,34
576.0,285,0,12,0,0,34
592.0,300,0,12,0,0,34
608.0,305,0,12,0,0,44
624.0,305,0,12,0,0,45
640.0,310,0,12,0,0,34
656.0,330,0,12,0,0,34
672.0,340,0,12,0,0,34
688.0,350,0,12,0,0,34
704.0,355,0,12,0,0,34
720.0,360,0,12,0,0,34
736.0,365,0,12,0,0,34
752.0,375,0,12,0,0,34
768.0,380,0,12,0,0,42
784.0,390,0,12,0,0,34
800.0,415,0,12,0,0,34
816.0,415,0,12,0,0,34
832.0,415,0,12,0,0,34
848.0,425,0,12,0,0,34
864.0,430,0,12,0,0,34
880.0,435,0,12,0,0,34
896.0,450,0,12,0,0,34
912.0,465,0,12,0,0,34
928.0,475,0,12,0,0,34
944.0,475,0,12,0,0,34
960.0,480,0,12,0,0,34
976.0,490,0,12,0,0,34
992.0,495,0,12,0,0,34
1008.0,505,0,12,0,0,34
1024.0,520,0,12,0,0,34
1040.0,525,0,12,0,0,34
1056.0,535,0,12,0,0,34
1072.0,540,0,12,0,0,34
1088.0,545,0,12,0,0,45
1104.0,555,0,12,0,0,11
1120.0,490,0,12,0,0,34
1136.0,500,0,12,0,0,34
1152.0,510,0,12,0,0,34
1168.0,515,0,12,0,0,34
1184.0,520,0,12,0,0,18
1200.0,520,0,12,0,0,34
1216.0,535,0,12,0,0,34
1232.0,540,0,12,0,0,34
1248.0,545,0,12,0,0,34
1264.0,560,0,12,0,0,34
1280.0,570,0,12,0,0,34
1296.0,575,0,12,0,0,34
1312.0,580,0,12,0,0,34
1328.0,590,0,12,0,0,34
1344.0,595,0,12,0,0,34
1360.0,595,0,12,0,0,34
1376.0,615,0,12,0,0,34
1392.0,625,0,12,0,0,34
1408.0,625,0,12,0,0,34
1424.0,640,0,12,0,0,34
1440.0,640,0,12,0,0,34
1456.0,645,0,12,0,0,34
1472.0,550,0,12,0,0,1
1488.0,555,0,12,0,0,34
1504.0,575,0,12,0,0,34
1520.0,585,0,12,0,0,34
1536.0,590,0,12,0,0,1
1552.0,595,0,12,0,0,34
1568.0,600,0,12,0,0,34
1584.0,605,0,12,0,0,34
1600.0,610,0,12,0,0,34
1616.0,610,0,12,0,0,34
1632.0,645,0,12,0,0,34
1648.0,645,0,12,0,0,34
1664.0,645,0,12,0,0,34
1680.0,650,0,12,0,0,34
1696.0,660,0,12,0,0,34
1712.0,665,0,12,0,0,16
1728.0,670,0,12,0,0,11
1744.0,695,0,12,0,0,34
1760.0,700,0,12,0,0,34
1776.0,700,0,12,0,0,34
1792.0,705,0,12,0,0,34
1808.0,710,0,12,0,0,34
1824.0,720,0,12,0,0,34
1840.0,725,0,12,0,0,34
1856.0,730,0,12,0,0,34
1872.0,750,0,12,0,0,34
1888.0,750,0,12,0,0,41
1904.0,760,0,12,0,0,44
1920.0,765,0,12,0,0,34
1936.0,780,0,12,0,0,34
1952.0,785,0,12,0,0,34
1968.0,785,0,12,0,0,34
1984.0,795,0,12,0,0,14
2000.0,805,0,12,0,0,34
2016.0,810,0,12,0,0,34
2032.0,815,0,12,0,0,34
2048.0,825,0,12,0,0,34
2064.0,840,0,12,0,0,34
2080.0,840,0,12,0,0,34
2096.0,840,0,12,0,0,34
2112.0,865,0,12,0,0,34
2128.0,865,0,12,0,0,34
2144.0,870,0,12,0,0,34
2160.0,880,0,12,0,0,34
2176.0,895,0,12,0,0,34
2192.0,895,0,12,0,0,34
2208.0,895,0,12,0,0,34
2224.0,860,0,12,0,0,14
2240.0,875,0,12,0,0,34
2256.0,875,0,12,0,0,34
2272.0,880,0,12,0,0,34
2288.0,885,0,12,0,0,34
2304.0,900,0,12,0,0,34
2320.0,905,0,12,0,0,34
2336.0,905,0,12,0,0,34
2352.0,930,0,12,0,0,34
2368.0,935,0,12,0,0,34
2384.0,940,0,12,0,0,34
2400.0,940,0,12,0,0,34
2416.0,960,0,12,0,0,34
2432.0,965,0,12,0,0,34
2448.0,970,0,12,0,0,34
2464.0,975,0,12,0,0,34
2480.0,945,0,13,0,0,14
2496.0,945,0,13,0,0,34
2512.0,950,0,13,0,0,34
2528.0,955,0,13,0,0,34
2544.0,970,0,13,0,0,34
2560.0,980,0,13,0,0,34
2576.0,980,0,13,0,0,34
2592.0,1000,0,13,0,0,34
2608.0,1005,0,13,0,0,34
2624.0,1005,0,13,0,0,34
2640.0,1015,0,13,0,0,34
2656.0,1025,0,13,0,0,34
2672.0,1035,0,13,0,0,34
2688.0,1045,0,13,0,0,34
2704.0,1050,0,13,0,0,34
2720.0,1065,0,13,0,0,1
2736.0,970,0,13,0,0,34
2752.0,970,0,14,0,0,34
2768.0,975,0,14,0,0,34
2784.0,985,0,14,0,0,34
2800.0,995,0,14,0,0,34
2816.0,995,0,14,0,0,34
2832.0,1015,0,14,0,0,34
2848.0,1025,0,14,0,0,34
2864.0,1030,0,14,0,0,34
2880.0,1035,0,14,0,0,2
2896.0,1045,0,14,0,0,34
2912.0,1055,0,14,0,0,11
2928.0,1055,0,14,0,0,34
2944.0,1075,0,14,0,0,34
2960.0,1095,0,14,0,0,34
2976.0,1095,0,14,0,0,14
2992.0,1095,0,14,0,0,34
3008.0,1105,0,14,0,0,34
3024.0,1120,0,14,0,0,34
3040.0,1120,0,14,0,0,34
3056.0,1125,0,14,0,0,34
3072.0,1145,0,14,0,0,34
3088.0,1160,0,14,0,0,34
3104.0,1165,0,14,0,0,45
3120.0,1165,0,14,0,0,34
3136.0,1175,0,14,0,0,34
3152.0,1190,0,14,0,0,34
3168.0,1190,0,14,0,0,34
3184.0,1210,0,14,0,0,34
3200.0,1215,0,14,0,0,34
3216.0,1230,0,14,0,0,41
3232.0,1230,0,14,0,0,34
3248.0,1230,0,14,0,0,34
3264.0,1250,0,14,0,0,34
3280.0,1255,0,14,0,0,34
3296.0,1260,0,14,0,0,34
